Rank;TZ;DAIO;Yr;mvts;;;
High;Bosnia and Herzegovina;TAD;2024;25,668;;;
Low;Bosnia and Herzegovina;TAD;2024;24,267;;;
Base;Bosnia and Herzegovina;TAD;2025;26,002;;;
High;Bosnia and Herzegovina;TAD;2025;27,410;;;
Low;Bosnia and Herzegovina;TAD;2025;24,551;;;
Base;Bosnia and Herzegovina;TAD;2026;26,975;;;
High;Bosnia and Herzegovina;TAD;2026;29,010;;;
Low;Bosnia and Herzegovina;TAD;2026;24,928;;;
Base;Bosnia and Herzegovina;TAD;2027;27,848;;;
High;Bosnia and Herzegovina;TAD;2027;30,551;;;
Low;Bosnia and Herzegovina;TAD;2027;25,194;;;
Base;Bosnia and Herzegovina;TAD;2028;28,685;;;
High;Bosnia and Herzegovina;TAD;2028;32,042;;;
Low;Bosnia and Herzegovina;TAD;2028;25,453;;;
Base;Bosnia and Herzegovina;TAD;2029;29,308;;;
High;Bosnia and Herzegovina;TAD;2029;33,326;;;
Low;Bosnia and Herzegovina;TAD;2029;25,518;;;
Base;Bulgaria;TAD;2010;67,135;;;
Base;Bulgaria;TAD;2011;68,084;;;
Base;Bulgaria;TAD;2012;64,328;;;
Base;Bulgaria;TAD;2013;62,595;;;
Base;Bulgaria;TAD;2014;66,298;;;
Base;Bulgaria;TAD;2015;67,788;;;
Base;Bulgaria;TAD;2016;79,906;;;
Base;Bulgaria;TAD;2017;87,129;;;
Base;Bulgaria;TAD;2018;94,043;;;
Base;Bulgaria;TAD;2019;88,837;;;
Base;Bulgaria;TAD;2020;41,895;;;
Base;Bulgaria;TAD;2021;52,267;;;
Base;Bulgaria;TAD;2022;72,364;;;
High;Bulgaria;TAD;2022;72,364;;;
Low;Bulgaria;TAD;2022;72,364;;;
Base;Bulgaria;TAD;2023;81,454;;;
High;Bulgaria;TAD;2023;81,999;;;
Low;Bulgaria;TAD;2023;80,908;;;
Base;Bulgaria;TAD;2024;85,135;;;
High;Bulgaria;TAD;2024;87,409;;;
Low;Bulgaria;TAD;2024;82,903;;;
Base;Bulgaria;TAD;2025;87,476;;;
High;Bulgaria;TAD;2025;92,313;;;
Low;Bulgaria;TAD;2025;82,984;;;
Base;Bulgaria;TAD;2026;89,839;;;
High;Bulgaria;TAD;2026;96,810;;;
Low;Bulgaria;TAD;2026;83,531;;;
Base;Bulgaria;TAD;2027;92,002;;;
High;Bulgaria;TAD;2027;101,216;;;
Low;Bulgaria;TAD;2027;83,876;;;
Base;Bulgaria;TAD;2028;94,185;;;
High;Bulgaria;TAD;2028;105,608;;;
Low;Bulgaria;TAD;2028;84,310;;;
Base;Bulgaria;TAD;2029;95,757;;;
High;Bulgaria;TAD;2029;109,413;;;
Low;Bulgaria;TAD;2029;84,195;;;
Base;Croatia;TAD;2010;63,716;;;
Base;Croatia;TAD;2011;64,414;;;
Base;Croatia;TAD;2012;64,626;;;
Base;Croatia;TAD;2013;66,452;;;
Base;Croatia;TAD;2014;68,223;;;
Base;Croatia;TAD;2015;71,998;;;
Base;Croatia;TAD;2016;78,313;;;
Base;Croatia;TAD;2017;87,790;;;
Base;Croatia;TAD;2018;96,438;;;
Base;Croatia;TAD;2019;102,356;;;
Base;Croatia;TAD;2020;38,970;;;
Base;Croatia;TAD;2021;64,219;;;
Base;Croatia;TAD;2022;96,474;;;
High;Croatia;TAD;2022;96,474;;;
Low;Croatia;TAD;2022;96,474;;;
Base;Croatia;TAD;2023;102,412;;;
High;Croatia;TAD;2023;103,297;;;
Low;Croatia;TAD;2023;101,533;;;
Base;Croatia;TAD;2024;108,656;;;
High;Croatia;TAD;2024;111,383;;;
Low;Croatia;TAD;2024;105,889;;;
Base;Croatia;TAD;2025;111,021;;;
High;Croatia;TAD;2025;116,536;;;
Low;Croatia;TAD;2025;105,674;;;
Base;Croatia;TAD;2026;114,130;;;
High;Croatia;TAD;2026;121,882;;;
Low;Croatia;TAD;2026;106,692;;;
Base;Croatia;TAD;2027;117,258;;;
High;Croatia;TAD;2027;127,346;;;
Low;Croatia;TAD;2027;107,666;;;
Base;Croatia;TAD;2028;120,307;;;
High;Croatia;TAD;2028;132,576;;;
Low;Croatia;TAD;2028;108,680;;;
Base;Croatia;TAD;2029;122,434;;;
High;Croatia;TAD;2029;136,880;;;
Low;Croatia;TAD;2029;108,847;;;
Base;Cyprus;TAD;2010;63,547;;;
Base;Cyprus;TAD;2011;65,006;;;
Base;Cyprus;TAD;2012;62,694;;;
Base;Cyprus;TAD;2013;56,344;;;
Base;Cyprus;TAD;2014;58,971;;;
Base;Cyprus;TAD;2015;59,835;;;
Base;Cyprus;TAD;2016;71,696;;;
Base;Cyprus;TAD;2017;80,635;;;
Base;Cyprus;TAD;2018;84,037;;;
Base;Cyprus;TAD;2019;81,684;;;
Base;Cyprus;TAD;2020;33,546;;;
Base;Cyprus;TAD;2021;52,942;;;
Base;Cyprus;TAD;2022;72,967;;;
High;Cyprus;TAD;2022;72,967;;;
Low;Cyprus;TAD;2022;72,967;;;
Base;Cyprus;TAD;2023;86,250;;;
High;Cyprus;TAD;2023;86,822;;;
Low;Cyprus;TAD;2023;85,681;;;
Base;Cyprus;TAD;2024;93,067;;;
High;Cyprus;TAD;2024;95,431;;;
Low;Cyprus;TAD;2024;90,596;;;
Base;Cyprus;TAD;2025;95,226;;;
High;Cyprus;TAD;2025;100,150;;;
Low;Cyprus;TAD;2025;90,573;;;
Base;Cyprus;TAD;2026;97,354;;;
High;Cyprus;TAD;2026;104,548;;;
Low;Cyprus;TAD;2026;90,873;;;
Base;Cyprus;TAD;2027;99,503;;;
High;Cyprus;TAD;2027;109,109;;;
Low;Cyprus;TAD;2027;91,204;;;
Base;Cyprus;TAD;2028;101,457;;;
High;Cyprus;TAD;2028;113,571;;;
Low;Cyprus;TAD;2028;91,350;;;
Base;Cyprus;TAD;2029;103,083;;;
High;Cyprus;TAD;2029;117,771;;;
Low;Cyprus;TAD;2029;91,223;;;
Base;Czech Republic;TAD;2010;160,181;;;
Base;Czech Republic;TAD;2011;159,078;;;
Base;Czech Republic;TAD;2012;141,592;;;
Base;Czech Republic;TAD;2013;138,550;;;
Base;Czech Republic;TAD;2014;135,185;;;
Base;Czech Republic;TAD;2015;137,034;;;
Base;Czech Republic;TAD;2016;144,846;;;
Base;Czech Republic;TAD;2017;158,847;;;
Base;Czech Republic;TAD;2018;167,065;;;
Base;Czech Republic;TAD;2019;165,813;;;
Base;Czech Republic;TAD;2020;58,541;;;
Base;Czech Republic;TAD;2021;68,765;;;
Base;Czech Republic;TAD;2022;112,330;;;
High;Czech Republic;TAD;2022;112,330;;;
Low;Czech Republic;TAD;2022;112,330;;;
Base;Czech Republic;TAD;2023;129,915;;;
High;Czech Republic;TAD;2023;131,080;;;
Low;Czech Republic;TAD;2023;128,684;;;
Base;Czech Republic;TAD;2024;142,286;;;
High;Czech Republic;TAD;2024;146,071;;;
Low;Czech Republic;TAD;2024;138,275;;;
Base;Czech Republic;TAD;2025;145,803;;;
High;Czech Republic;TAD;2025;152,956;;;
Low;Czech Republic;TAD;2025;138,643;;;
Base;Czech Republic;TAD;2026;150,781;;;
High;Czech Republic;TAD;2026;160,922;;;
Low;Czech Republic;TAD;2026;140,792;;;
Base;Czech Republic;TAD;2027;155,485;;;
High;Czech Republic;TAD;2027;168,765;;;
Low;Czech Republic;TAD;2027;142,542;;;
Base;Czech Republic;TAD;2028;160,234;;;
High;Czech Republic;TAD;2028;176,801;;;
Low;Czech Republic;TAD;2028;144,285;;;
Base;Czech Republic;TAD;2029;163,817;;;
High;Czech Republic;TAD;2029;183,817;;;
Low;Czech Republic;TAD;2029;144,929;;;
Base;Danube FAB;TAD;2010;180,403;;;
Base;Danube FAB;TAD;2011;180,520;;;
Base;Danube FAB;TAD;2012;169,240;;;
Base;Danube FAB;TAD;2013;162,128;;;
Base;Danube FAB;TAD;2014;172,572;;;
Base;Danube FAB;TAD;2015;182,888;;;
Base;Danube FAB;TAD;2016;210,753;;;
Base;Danube FAB;TAD;2017;234,564;;;
Base;Danube FAB;TAD;2018;249,009;;;
Base;Danube FAB;TAD;2019;249,301;;;
Base;Danube FAB;TAD;2020;110,241;;;
Base;Danube FAB;TAD;2021;150,072;;;
Base;Danube FAB;TAD;2022;217,315;;;
High;Danube FAB;TAD;2022;217,315;;;
Low;Danube FAB;TAD;2022;217,315;;;
Base;Danube FAB;TAD;2023;244,502;;;
High;Danube FAB;TAD;2023;245,967;;;
Low;Danube FAB;TAD;2023;243,002;;;
Base;Danube FAB;TAD;2024;272,111;;;
High;Danube FAB;TAD;2024;278,317;;;
Low;Danube FAB;TAD;2024;265,922;;;
Base;Danube FAB;TAD;2025;279,645;;;
High;Danube FAB;TAD;2025;293,315;;;
Low;Danube FAB;TAD;2025;266,915;;;
Base;Danube FAB;TAD;2026;285,970;;;
High;Danube FAB;TAD;2026;305,734;;;
Low;Danube FAB;TAD;2026;268,063;;;
Base;Danube FAB;TAD;2027;291,569;;;
High;Danube FAB;TAD;2027;317,649;;;
Low;Danube FAB;TAD;2027;268,489;;;
Base;Danube FAB;TAD;2028;297,218;;;
High;Danube FAB;TAD;2028;329,485;;;
Low;Danube FAB;TAD;2028;269,195;;;
Base;Danube FAB;TAD;2029;301,003;;;
High;Danube FAB;TAD;2029;339,465;;;
Low;Danube FAB;TAD;2029;268,242;;;
Base;Denmark;TAD;2010;253,470;;;
Base;Denmark;TAD;2011;267,256;;;
Base;Denmark;TAD;2012;269,468;;;
Base;Denmark;TAD;2013;273,998;;;
Base;Denmark;TAD;2014;276,435;;;
Base;Denmark;TAD;2015;281,759;;;
Base;Denmark;TAD;2016;293,414;;;
Base;Denmark;TAD;2017;286,381;;;
Base;Denmark;TAD;2018;298,310;;;
Base;Denmark;TAD;2019;296,446;;;
Base;Denmark;TAD;2020;109,300;;;
Base;Denmark;TAD;2021;121,958;;;
Base;Denmark;TAD;2022;235,627;;;
High;Denmark;TAD;2022;235,627;;;
Low;Denmark;TAD;2022;235,627;;;
Base;Denmark;TAD;2023;264,569;;;
High;Denmark;TAD;2023;266,102;;;
Low;Denmark;TAD;2023;262,926;;;
Base;Denmark;TAD;2024;291,944;;;
High;Denmark;TAD;2024;297,694;;;
Low;Denmark;TAD;2024;285,716;;;
Base;Denmark;TAD;2025;296,538;;;
High;Denmark;TAD;2025;307,513;;;
Low;Denmark;TAD;2025;285,580;;;
Base;Denmark;TAD;2026;301,789;;;
High;Denmark;TAD;2026;316,843;;;
Low;Denmark;TAD;2026;286,887;;;
Base;Denmark;TAD;2027;305,639;;;
High;Denmark;TAD;2027;324,587;;;
Low;Denmark;TAD;2027;286,780;;;
Base;Denmark;TAD;2028;309,313;;;
High;Denmark;TAD;2028;331,822;;;
Low;Denmark;TAD;2028;286,648;;;
Base;Denmark;TAD;2029;311,244;;;
High;Denmark;TAD;2029;337,272;;;
Low;Denmark;TAD;2029;284,880;;;
Base;DK-SE FAB;TAD;2010;444,657;;;
Base;DK-SE FAB;TAD;2011;476,123;;;
Base;DK-SE FAB;TAD;2012;470,394;;;
Base;DK-SE FAB;TAD;2013;481,083;;;
Base;DK-SE FAB;TAD;2014;484,630;;;
Base;DK-SE FAB;TAD;2015;493,116;;;
Base;DK-SE FAB;TAD;2016;510,139;;;
Base;DK-SE FAB;TAD;2017;521,618;;;
Base;DK-SE FAB;TAD;2018;537,219;;;
Base;DK-SE FAB;TAD;2019;527,423;;;
Base;DK-SE FAB;TAD;2020;189,555;;;
Base;DK-SE FAB;TAD;2021;214,815;;;
Base;DK-SE FAB;TAD;2022;402,749;;;
High;DK-SE FAB;TAD;2022;402,749;;;
Low;DK-SE FAB;TAD;2022;402,749;;;
Base;DK-SE FAB;TAD;2023;448,577;;;
High;DK-SE FAB;TAD;2023;451,516;;;
Low;DK-SE FAB;TAD;2023;445,453;;;
Base;DK-SE FAB;TAD;2024;493,280;;;
High;DK-SE FAB;TAD;2024;504,009;;;
Low;DK-SE FAB;TAD;2024;481,871;;;
Base;DK-SE FAB;TAD;2025;501,168;;;
High;DK-SE FAB;TAD;2025;521,420;;;
Low;DK-SE FAB;TAD;2025;481,236;;;
Base;DK-SE FAB;TAD;2026;510,605;;;
High;DK-SE FAB;TAD;2026;538,166;;;
Low;DK-SE FAB;TAD;2026;483,713;;;
Base;DK-SE FAB;TAD;2027;518,230;;;
High;DK-SE FAB;TAD;2027;552,872;;;
Low;DK-SE FAB;TAD;2027;484,291;;;
Base;DK-SE FAB;TAD;2028;525,636;;;
High;DK-SE FAB;TAD;2028;566,837;;;
Low;DK-SE FAB;TAD;2028;484,886;;;
Base;DK-SE FAB;TAD;2029;529,947;;;
High;DK-SE FAB;TAD;2029;577,614;;;
Low;DK-SE FAB;TAD;2029;482,570;;;
Base;ECAC;TAD;2010;1,724,334;;;
Base;ECAC;TAD;2011;1,779,394;;;
Base;ECAC;TAD;2012;1,813,318;;;
Base;ECAC;TAD;2013;1,862,733;;;
Base;ECAC;TAD;2014;1,907,770;;;
Base;ECAC;TAD;2015;1,889,869;;;
Base;ECAC;TAD;2016;1,884,121;;;
Base;ECAC;TAD;2017;2,057,664;;;
Base;ECAC;TAD;2018;2,220,616;;;
Base;ECAC;TAD;2019;2,292,660;;;
Base;ECAC;TAD;2020;947,400;;;
Base;ECAC;TAD;2021;1,193,474;;;
Base;ECAC;TAD;2022;1,716,284;;;
High;ECAC;TAD;2022;1,716,284;;;
Low;ECAC;TAD;2022;1,716,284;;;
Base;ECAC;TAD;2023;2,012,327;;;
High;ECAC;TAD;2023;2,026,102;;;
Low;ECAC;TAD;2023;1,998,139;;;
Base;ECAC;TAD;2024;2,251,235;;;
High;ECAC;TAD;2024;2,302,297;;;
Low;ECAC;TAD;2024;2,200,114;;;
Base;ECAC;TAD;2025;2,300,980;;;
High;ECAC;TAD;2025;2,393,312;;;
Low;ECAC;TAD;2025;2,212,736;;;
Base;ECAC;TAD;2026;2,358,230;;;
High;ECAC;TAD;2026;2,491,444;;;
Low;ECAC;TAD;2026;2,232,238;;;
Base;ECAC;TAD;2027;2,412,992;;;
High;ECAC;TAD;2027;2,588,067;;;
Low;ECAC;TAD;2027;2,247,943;;;
Base;ECAC;TAD;2028;2,469,854;;;
High;ECAC;TAD;2028;2,685,414;;;
Low;ECAC;TAD;2028;2,266,181;;;
Base;ECAC;TAD;2029;2,515,115;;;
High;ECAC;TAD;2029;2,773,120;;;
Low;ECAC;TAD;2029;2,273,456;;;
Base;Egypt;TAD;2023;146,819;;;
High;Egypt;TAD;2023;147,751;;;
Low;Egypt;TAD;2023;145,893;;;
Base;Egypt;TAD;2024;177,958;;;
High;Egypt;TAD;2024;182,421;;;
Low;Egypt;TAD;2024;172,770;;;
Base;Egypt;TAD;2025;182,005;;;
High;Egypt;TAD;2025;189,721;;;
Low;Egypt;TAD;2025;173,757;;;
Base;Egypt;TAD;2026;186,573;;;
High;Egypt;TAD;2026;197,196;;;
Low;Egypt;TAD;2026;175,558;;;
Base;Egypt;TAD;2027;190,999;;;
High;Egypt;TAD;2027;204,760;;;
Low;Egypt;TAD;2027;177,161;;;
Base;Egypt;TAD;2028;195,633;;;
High;Egypt;TAD;2028;212,565;;;
Low;Egypt;TAD;2028;178,947;;;
Base;Egypt;TAD;2029;199,475;;;
High;Egypt;TAD;2029;219,742;;;
Low;Egypt;TAD;2029;179,926;;;
Base;ESRA02;TAD;2023;2,505,284;;;
High;ESRA02;TAD;2023;2,519,892;;;
Low;ESRA02;TAD;2023;2,489,700;;;
Base;ESRA02;TAD;2024;2,782,707;;;
High;ESRA02;TAD;2024;2,839,075;;;
Low;ESRA02;TAD;2024;2,723,874;;;
Base;ESRA02;TAD;2025;2,845,517;;;
High;ESRA02;TAD;2025;2,954,117;;;
Low;ESRA02;TAD;2025;2,738,895;;;
Base;ESRA02;TAD;2026;2,916,194;;;
High;ESRA02;TAD;2026;3,073,158;;;
Low;ESRA02;TAD;2026;2,763,458;;;
Base;ESRA02;TAD;2027;2,981,594;;;
High;ESRA02;TAD;2027;3,187,806;;;
Low;ESRA02;TAD;2027;2,781,804;;;
Base;ESRA02;TAD;2028;3,049,140;;;
High;ESRA02;TAD;2028;3,302,498;;;
Low;ESRA02;TAD;2028;2,802,660;;;
Base;ESRA02;TAD;2029;3,101,398;;;
High;ESRA02;TAD;2029;3,403,600;;;
Low;ESRA02;TAD;2029;2,809,027;;;
Base;ESRA08;TAD;2010;1,815,416;;;
Base;ESRA08;TAD;2011;1,883,114;;;
Base;ESRA08;TAD;2012;1,915,848;;;
Base;ESRA08;TAD;2013;1,961,523;;;
Base;ESRA08;TAD;2014;2,009,335;;;
Base;ESRA08;TAD;2015;2,004,334;;;
Base;ESRA08;TAD;2016;2,003,039;;;
Base;ESRA08;TAD;2017;2,174,782;;;
Base;ESRA08;TAD;2018;2,340,774;;;
Base;ESRA08;TAD;2019;2,422,394;;;
Base;ESRA08;TAD;2020;1,009,065;;;
Base;ESRA08;TAD;2021;1,271,410;;;
Base;ESRA08;TAD;2022;1,841,932;;;
High;ESRA08;TAD;2022;1,841,932;;;
Low;ESRA08;TAD;2022;1,841,932;;;
Base;ESRA08;TAD;2023;2,149,539;;;
High;ESRA08;TAD;2023;2,163,586;;;
Low;ESRA08;TAD;2023;2,134,759;;;
Base;ESRA08;TAD;2024;2,395,963;;;
High;ESRA08;TAD;2024;2,448,672;;;
Low;ESRA08;TAD;2024;2,342,030;;;
Base;ESRA08;TAD;2025;2,448,708;;;
High;ESRA08;TAD;2025;2,546,693;;;
Low;ESRA08;TAD;2025;2,353,742;;;
Base;ESRA08;TAD;2026;2,508,835;;;
High;ESRA08;TAD;2026;2,650,070;;;
Low;ESRA08;TAD;2026;2,373,529;;;
Base;ESRA08;TAD;2027;2,564,953;;;
High;ESRA08;TAD;2027;2,750,164;;;
Low;ESRA08;TAD;2027;2,388,181;;;
Base;ESRA08;TAD;2028;2,623,050;;;
High;ESRA08;TAD;2028;2,850,209;;;
Low;ESRA08;TAD;2028;2,405,435;;;
Base;ESRA08;TAD;2029;2,668,397;;;
High;ESRA08;TAD;2029;2,939,120;;;
Low;ESRA08;TAD;2029;2,410,754;;;
Base;Estonia;TAD;2010;29,020;;;
Base;Estonia;TAD;2011;34,560;;;
Base;Estonia;TAD;2012;43,993;;;
Base;Estonia;TAD;2013;32,658;;;
Base;Estonia;TAD;2014;33,020;;;
Base;Estonia;TAD;2015;35,681;;;
Base;Estonia;TAD;2016;36,045;;;
Base;Estonia;TAD;2017;40,062;;;
Base;Estonia;TAD;2018;43,493;;;
Base;Estonia;TAD;2019;42,157;;;
Base;Estonia;TAD;2020;17,240;;;
Base;Estonia;TAD;2021;20,663;;;
Base;Estonia;TAD;2022;32,618;;;
High;Estonia;TAD;2022;32,618;;;
Low;Estonia;TAD;2022;32,618;;;
Base;Estonia;TAD;2023;32,353;;;
High;Estonia;TAD;2023;32,641;;;
Low;Estonia;TAD;2023;32,054;;;
Base;Estonia;TAD;2024;33,396;;;
High;Estonia;TAD;2024;34,479;;;
Low;Estonia;TAD;2024;32,235;;;
Base;Estonia;TAD;2025;34,399;;;
High;Estonia;TAD;2025;36,538;;;
Low;Estonia;TAD;2025;32,236;;;
Base;Estonia;TAD;2026;35,398;;;
High;Estonia;TAD;2026;38,405;;;
Low;Estonia;TAD;2026;32,426;;;
Base;Estonia;TAD;2027;36,278;;;
High;Estonia;TAD;2027;40,202;;;
Low;Estonia;TAD;2027;32,492;;;
Base;Estonia;TAD;2028;37,132;;;
High;Estonia;TAD;2028;41,987;;;
Low;Estonia;TAD;2028;32,545;;;
Base;Estonia;TAD;2029;37,742;;;
High;Estonia;TAD;2029;43,549;;;
Low;Estonia;TAD;2029;32,380;;;
Base;EU27;TAD;2019;3,787,379;;;
Base;EU27;TAD;2020;1,476,276;;;
Base;EU27;TAD;2021;1,755,057;;;
Base;EU27;TAD;2022;2,977,496;;;
High;EU27;TAD;2022;2,977,496;;;
Low;EU27;TAD;2022;2,977,496;;;
Base;EU27;TAD;2023;3,376,787;;;
High;EU27;TAD;2023;3,400,596;;;
Low;EU27;TAD;2023;3,351,686;;;
Base;EU27;TAD;2024;3,674,365;;;
High;EU27;TAD;2024;3,752,395;;;
Low;EU27;TAD;2024;3,592,145;;;
Base;EU27;TAD;2025;3,741,818;;;
High;EU27;TAD;2025;3,890,843;;;
Low;EU27;TAD;2025;3,594,898;;;
Base;EU27;TAD;2026;3,825,508;;;
High;EU27;TAD;2026;4,032,600;;;
Low;EU27;TAD;2026;3,622,098;;;
Base;EU27;TAD;2027;3,898,758;;;
High;EU27;TAD;2027;4,161,278;;;
Low;EU27;TAD;2027;3,637,821;;;
Base;EU27;TAD;2028;3,973,393;;;
High;EU27;TAD;2028;4,285,891;;;
Low;EU27;TAD;2028;3,657,842;;;
Base;EU27;TAD;2029;4,024,109;;;
High;EU27;TAD;2029;4,387,255;;;
Low;EU27;TAD;2029;3,655,499;;;
Base;FAB CE;TAD;2010;642,948;;;
Base;FAB CE;TAD;2011;648,996;;;
Base;FAB CE;TAD;2012;605,727;;;
Base;FAB CE;TAD;2013;589,039;;;
Base;FAB CE;TAD;2014;592,199;;;
Base;FAB CE;TAD;2015;607,643;;;
Base;FAB CE;TAD;2016;623,164;;;
Base;FAB CE;TAD;2017;659,285;;;
Base;FAB CE;TAD;2018;709,909;;;
Base;FAB CE;TAD;2019;745,821;;;
Base;FAB CE;TAD;2020;282,900;;;
Base;FAB CE;TAD;2021;351,686;;;
Base;FAB CE;TAD;2022;580,068;;;
High;FAB CE;TAD;2022;580,068;;;
Low;FAB CE;TAD;2022;580,068;;;
Base;FAB CE;TAD;2023;643,563;;;
High;FAB CE;TAD;2023;648,890;;;
Low;FAB CE;TAD;2023;638,079;;;
Base;FAB CE;TAD;2024;696,651;;;
High;FAB CE;TAD;2024;713,969;;;
Low;FAB CE;TAD;2024;678,635;;;
Base;FAB CE;TAD;2025;712,946;;;
High;FAB CE;TAD;2025;746,156;;;
Low;FAB CE;TAD;2025;679,906;;;
Base;FAB CE;TAD;2026;733,124;;;
High;FAB CE;TAD;2026;779,693;;;
Low;FAB CE;TAD;2026;687,351;;;
Base;FAB CE;TAD;2027;751,495;;;
High;FAB CE;TAD;2027;811,662;;;
Low;FAB CE;TAD;2027;692,701;;;
Base;FAB CE;TAD;2028;769,087;;;
High;FAB CE;TAD;2028;842,390;;;
Low;FAB CE;TAD;2028;697,910;;;
Base;FAB CE;TAD;2029;781,096;;;
High;FAB CE;TAD;2029;867,765;;;
Low;FAB CE;TAD;2029;697,996;;;
Base;FABEC;TAD;2010;2,907,439;;;
Base;FABEC;TAD;2011;3,032,738;;;
Base;FABEC;TAD;2012;3,005,327;;;
Base;FABEC;TAD;2013;2,984,085;;;
Base;FABEC;TAD;2014;3,039,170;;;
Base;FABEC;TAD;2015;3,111,343;;;
Base;FABEC;TAD;2016;3,191,275;;;
Base;FABEC;TAD;2017;3,308,840;;;
Base;FABEC;TAD;2018;3,417,672;;;
Base;FABEC;TAD;2019;3,445,015;;;
Base;FABEC;TAD;2020;1,464,918;;;
Base;FABEC;TAD;2021;1,824,888;;;
Base;FABEC;TAD;2022;2,885,335;;;
High;FABEC;TAD;2022;2,885,335;;;
Low;FABEC;TAD;2022;2,885,335;;;
Base;FABEC;TAD;2023;3,144,185;;;
High;FABEC;TAD;2023;3,167,178;;;
Low;FABEC;TAD;2023;3,118,969;;;
Base;FABEC;TAD;2024;3,408,604;;;
High;FABEC;TAD;2024;3,480,070;;;
Low;FABEC;TAD;2024;3,330,452;;;
Base;FABEC;TAD;2025;3,476,369;;;
High;FABEC;TAD;2025;3,621,579;;;
Low;FABEC;TAD;2025;3,334,269;;;
Base;FABEC;TAD;2026;3,562,788;;;
High;FABEC;TAD;2026;3,765,442;;;
Low;FABEC;TAD;2026;3,364,357;;;
Base;FABEC;TAD;2027;3,640,610;;;
High;FABEC;TAD;2027;3,892,767;;;
Low;FABEC;TAD;2027;3,383,237;;;
Base;FABEC;TAD;2028;3,711,850;;;
High;FABEC;TAD;2028;3,999,326;;;
Low;FABEC;TAD;2028;3,404,233;;;
Base;FABEC;TAD;2029;3,753,015;;;
High;FABEC;TAD;2029;4,077,923;;;
Low;FABEC;TAD;2029;3,397,316;;;
Base;Finland;TAD;2010;140,214;;;
Base;Finland;TAD;2011;159,190;;;
Base;Finland;TAD;2012;151,278;;;
Base;Finland;TAD;2013;145,881;;;
Base;Finland;TAD;2014;145,470;;;
Base;Finland;TAD;2015;144,941;;;
Base;Finland;TAD;2016;143,747;;;
Base;Finland;TAD;2017;154,354;;;
Base;Finland;TAD;2018;168,899;;;
Base;Finland;TAD;2019;172,400;;;
Base;Finland;TAD;2020;61,726;;;
Base;Finland;TAD;2021;60,246;;;
Base;Finland;TAD;2022;119,680;;;
High;Finland;TAD;2022;119,680;;;
Low;Finland;TAD;2022;119,680;;;
Base;Finland;TAD;2023;131,889;;;
High;Finland;TAD;2023;132,832;;;
Low;Finland;TAD;2023;130,914;;;
Base;Finland;TAD;2024;142,700;;;
High;Finland;TAD;2024;146,333;;;
Low;Finland;TAD;2024;139,044;;;
Base;Finland;TAD;2025;144,026;;;
High;Finland;TAD;2025;150,668;;;
Low;Finland;TAD;2025;137,593;;;
Base;Finland;TAD;2026;145,903;;;
High;Finland;TAD;2026;154,822;;;
Low;Finland;TAD;2026;137,324;;;
Base;Finland;TAD;2027;147,483;;;
High;Finland;TAD;2027;158,703;;;
Low;Finland;TAD;2027;136,774;;;
Base;Finland;TAD;2028;148,993;;;
High;Finland;TAD;2028;162,366;;;
Low;Finland;TAD;2028;136,269;;;
Base;Finland;TAD;2029;149,565;;;
High;Finland;TAD;2029;165,027;;;
Low;Finland;TAD;2029;134,933;;;
Base;France;TAD;2010;1,035,943;;;
Base;France;TAD;2011;1,087,201;;;
Base;France;TAD;2012;1,073,550;;;
Base;France;TAD;2013;1,053,966;;;
Base;France;TAD;2014;1,061,677;;;
Base;France;TAD;2015;1,078,066;;;
Base;France;TAD;2016;1,103,868;;;
Base;France;TAD;2017;1,129,731;;;
Base;France;TAD;2018;1,151,051;;;
Base;France;TAD;2019;1,174,512;;;
Base;France;TAD;2020;477,907;;;
Base;France;TAD;2021;615,415;;;
Base;France;TAD;2022;1,021,275;;;
High;France;TAD;2022;1,021,275;;;
Low;France;TAD;2022;1,021,275;;;
Base;France;TAD;2023;1,125,536;;;
High;France;TAD;2023;1,136,730;;;
Low;France;TAD;2023;1,113,893;;;
Base;France;TAD;2024;1,234,391;;;
High;France;TAD;2024;1,263,205;;;
Low;France;TAD;2024;1,202,818;;;
Base;France;TAD;2025;1,252,617;;;
High;France;TAD;2025;1,300,410;;;
Low;France;TAD;2025;1,199,639;;;
Base;France;TAD;2026;1,276,715;;;
High;France;TAD;2026;1,338,936;;;
Low;France;TAD;2026;1,205,357;;;
Base;France;TAD;2027;1,299,938;;;
High;France;TAD;2027;1,371,635;;;
Low;France;TAD;2027;1,209,760;;;
Base;France;TAD;2028;1,323,749;;;
High;France;TAD;2028;1,405,055;;;
Low;France;TAD;2028;1,216,115;;;
Base;France;TAD;2029;1,337,971;;;
High;France;TAD;2029;1,431,601;;;
Low;France;TAD;2029;1,215,010;;;
Base;Georgia;TAD;2010;17,170;;;
Base;Georgia;TAD;2011;20,196;;;
Base;Georgia;TAD;2012;20,336;;;
Base;Georgia;TAD;2013;23,388;;;
Base;Georgia;TAD;2014;23,922;;;
Base;Georgia;TAD;2015;25,445;;;
Base;Georgia;TAD;2016;28,854;;;
Base;Georgia;TAD;2017;38,473;;;
Base;Georgia;TAD;2018;46,238;;;
Base;Georgia;TAD;2019;45,407;;;
Base;Georgia;TAD;2020;12,349;;;
Base;Georgia;TAD;2021;27,874;;;
Base;Georgia;TAD;2022;39,488;;;
